,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
13,2004,1,14,1645891,1663773,1672371,1708285,1775465,1881923,2150547.0,2243892.0,2091139.0,1961998.0,1864990.0,1791903.0,1724363.0,1676459.0,1653653.0,1689574.0,1803800.0,2021402.0,2116015.0,2116833.0,2101065.0,2006144.0,1895722.0,1746152.0
14,2004,1,15,1663079,1632423,1621307,1642400,1686042,1813660,2061345.0,2180318.0,2114520.0,2069552.0,1992666.0,1935626.0,1868761.0,1854939.0,1790248.0,1813111.0,1927164.0,2157361.0,2271724.0,2282677.0,2281081.0,2218395.0,2152312.0,2044502.0
15,2004,1,16,2012581,2035397,2068578,2113267,2199038,2318190,2531339.0,2576629.0,2481098.0,2396813.0,2297058.0,2193004.0,2121667.0,2029641.0,1985209.0,1965660.0,2035915.0,2251298.0,2352504.0,2336978.0,2318494.0,2260003.0,2193363.0,2087980.0
16,2004,1,17,2002150,1990499,1992987,2016582,2056670,2075483,2162658.0,2274013.0,2315054.0,2257198.0,2161814.0,2037909.0,1930919.0,1857722.0,1821298.0,1836554.0,1897065.0,2023118.0,2033207.0,1989366.0,1934769.0,1861720.0,1794107.0,1682958.0
17,2004,1,18,1598350,1574399,1560147,1546420,1548600,1560065,1610075.0,1715732.0,1855483.0,1933720.0,1915181.0,1873279.0,1835318.0,1796291.0,1771510.0,1758558.0,1806443.0,1912892.0,1954591.0,1933080.0,1919898.0,1871731.0,1839774.0,1745427.0
18,2004,1,19,1711540,1718422,1748602,1785438,1872704,1971337,2142629.0,2267248.0,2275641.0,2235186.0,2182152.0,2100923.0,2022146.0,1952062.0,1915197.0,1922070.0,2025855.0,2271093.0,2395522.0,2418737.0,2376370.0,2283650.0,2212357.0,2086513.0
19,2004,1,20,2022955,2014349,2019259,2052926,2120358,2248566,2477941.0,2525844.0,2414395.0,2287984.0,2178557.0,2107769.0,2010899.0,1963269.0,1926613.0,1924128.0,2042325.0,2298474.0,2432126.0,2450677.0,2412142.0,2317731.0,2213821.0,2085843.0
20,2004,1,21,2036831,2042204,2058751,2106699,2187901,2320775,2555828.0,2581599.0,2434763.0,2292827.0,2200911.0,2101861.0,2024480.0,2000664.0,1964082.0,1960471.0,2040382.0,2225825.0,2360163.0,2385756.0,2351704.0,2275041.0,2185495.0,2045373.0
21,2004,1,22,1987973,1959570,1941442,1949647,1990198,2087330,2306864.0,2342798.0,2172410.0,2057212.0,1981043.0,1908583.0,1823216.0,1746201.0,1697324.0,1709798.0,1797633.0,1985419.0,2114550.0,2120950.0,2120817.0,2044089.0,1961219.0,1859332.0
22,2004,1,23,1856695,1881465,1911370,1965942,2079830,2225347,2494776.0,2594809.0,2444734.0,2340669.0,2233843.0,2141180.0,2053572.0,2000867.0,1936115.0,1922135.0,2005361.0,2211783.0,2307564.0,2287132.0,2240105.0,2183779.0,2104791.0,1977797.0
23,2004,1,24,1907552,1881440,1869767,1873578,1900826,1928321,2026180.0,2139710.0,2236851.0,2249959.0,2195835.0,2104501.0,2033732.0,2002316.0,1945089.0,1932077.0,1978835.0,2154488.0,2271076.0,2265935.0,2247649.0,2209805.0,2178500.0,2086222.0
24,2004,1,25,2044909,2043832,2061233,2090889,2145794,2183176,2270972.0,2421809.0,2528072.0,2545479.0,2488901.0,2399984.0,2342572.0,2305331.0,2290014.0,2288712.0,2343750.0,2443564.0,2457551.0,2434460.0,2412138.0,2316743.0,2275995.0,2167440.0
25,2004,1,26,2116237,2106827,2109819,2127521,2168649,2216892,2289229.0,2332601.0,2412150.0,2501712.0,2490245.0,2459033.0,2413461.0,2358304.0,2322101.0,2302896.0,2360397.0,2451015.0,2444038.0,2365389.0,2339601.0,2228197.0,2120176.0,2021636.0
26,2004,1,27,1965365,1941178,1938515,1954764,1995302,2062303,2194496.0,2275756.0,2313286.0,2327054.0,2294491.0,2268116.0,2225822.0,2176934.0,2152019.0,2141553.0,2187994.0,2306144.0,2354444.0,2297328.0,2201786.0,2120918.0,2026161.0,1912523.0
27,2004,1,28,1870168,1866723,1875347,1923224,2000685,2090941,2275665.0,2381248.0,2361126.0,2261106.0,2181964.0,2112405.0,2072707.0,2021592.0,1975450.0,1956779.0,2013643.0,2231639.0,2385289.0,2376811.0,2280114.0,2200094.0,2111557.0,1980995.0
28,2004,1,29,1926940,1916693,1910692,1931295,1993869,2095505,2273791.0,2338519.0,2247818.0,2096636.0,1980747.0,1884121.0,1808841.0,1765928.0,1721898.0,1710696.0,1769212.0,1977600.0,2127918.0,2143400.0,2117806.0,2020616.0,1935181.0,1798557.0
29,2004,1,30,1740877,1728660,1727467,1752308,1811901,1922585,2132248.0,2239861.0,2220905.0,2122846.0,2015037.0,1939882.0,1896119.0,1866570.0,1850061.0,1867305.0,1950359.0,2158292.0,2291979.0,2296791.0,2298910.0,2269146.0,2241674.0,2182482.0
30,2004,1,31,2145619,2161616,2184134,2221688,2288871,2328564,2443246.0,2550882.0,2572087.0,2484786.0,2359701.0,2221227.0,2109224.0,2007214.0,1924654.0,1888797.0,1927242.0,2093949.0,2261374.0,2273298.0,2257791.0,2211619.0,2187166.0,2102987.0
31,2004,2,1,2065184,2066002,2080999,2107244,2146208,2141165,2227727.0,2343328.0,2358110.0,2244773.0,2090143.0,1972307.0,1891751.0,1798321.0,1741629.0,1715969.0,1757110.0,1934347.0,2058505.0,2070526.0,2088863.0,2075311.0,2082970.0,2020901.0
32,2004,2,2,1970691,1976705,2017465,2076838,2167402,2260375,2485557.0,2506512.0,2372324.0,2160957.0,2018570.0,1911936.0,1801445.0,1749186.0,1719113.0,1717752.0,1810621.0,1974293.0,2125243.0,2142913.0,2106724.0,2013554.0,1962352.0,1840373.0
33,2004,2,3,1779920,1749519,1738180,1747805,1790663,1846785,2010293.0,2049709.0,2023278.0,2017445.0,1998350.0,1962015.0,1924255.0,1841692.0,1767545.0,1729839.0,1762271.0,1909713.0,2054440.0,2058421.0,1994945.0,1896947.0,1823083.0,1695784.0
34,2004,2,4,1650415,1640318,1645767,1666510,1735778,1838863,2062959.0,2147262.0,2058499.0,1897237.0,1758118.0,1686082.0,1613771.0,1559497.0,1525826.0,1523307.0,1591834.0,1778710.0,1984587.0,2005519.0,2008471.0,1949931.0,1913585.0,1816135.0
35,2004,2,5,1774419,1777573,1807961,1841690,1919657,2009390,2275778.0,2306776.0,2149093.0,2062538.0,1981759.0,1912633.0,1861428.0,1816154.0,1800339.0,1824131.0,1885932.0,2014297.0,2138695.0,2127665.0,2070763.0,1976092.0,1916654.0,1777687.0
36,2004,2,6,1711977,1686378,1684125,1677694,1718524,1762245,1877849.0,1934915.0,1923621.0,1919519.0,1883051.0,1843186.0,1787600.0,1792908.0,1763202.0,1757062.0,1805820.0,1907436.0,1988089.0,1922964.0,1877345.0,1793542.0,1747177.0,1631845.0
37,2004,2,7,1544385,1506612,1495448,1510670,1535572,1527738,1625458.0,1735050.0,1811558.0,1823196.0,1762405.0,1682900.0,1635393.0,1587021.0,1559920.0,1578443.0,1654139.0,1789497.0,1899633.0,1901590.0,1881266.0,1831715.0,1842352.0,1763658.0
38,2004,2,8,1715148,1694428,1702533,1727680,1763932,1763620,1856737.0,1974023.0,2040917.0,2014104.0,1902534.0,1810349.0,1729952.0,1663104.0,1566194.0,1549456.0,1594563.0,1715043.0,1917189.0,1976635.0,1976645.0,1938397.0,1912938.0,1822074.0
39,2004,2,9,1763374,1759380,1793134,1808419,1881342,1975520,2222226.0,2251223.0,2097651.0,1972432.0,1888402.0,1800322.0,1716792.0,1684784.0,1652788.0,1669531.0,1746856.0,1871654.0,1987023.0,1964652.0,1904547.0,1805216.0,1726352.0,1590784.0
40,2004,2,10,1525106,1508678,1513449,1544279,1612425,1708622,1955688.0,2015945.0,1886376.0,1790989.0,1691126.0,1616555.0,1531151.0,1482186.0,1422330.0,1423052.0,1468965.0,1630019.0,1824392.0,1845236.0,1831383.0,1767750.0,1693726.0,1569813.0
41,2004,2,11,1515904,1504160,1518868,1554723,1623661,1724954,1985971.0,2057891.0,1927932.0,1822535.0,1730658.0,1648768.0,1568130.0,1514980.0,1465560.0,1458988.0,1539132.0,1705082.0,1911724.0,1946017.0,1938683.0,1890198.0,1831435.0,1690210.0
42,2004,2,12,1615688,1603749,1613146,1636125,1687283,1750066,2000187.0,2063766.0,1962161.0,1902771.0,1840514.0,1763309.0,1705432.0,1674036.0,1646387.0,1637247.0,1668954.0,1787947.0,1949840.0,1971615.0,1952946.0,1883665.0,1837022.0,1716004.0
43,2004,2,13,1699692,1697610,1694279,1722531,1787391,1884800,2125532.0,2172696.0,1991451.0,1841257.0,1715983.0,1622032.0,1548306.0,1488859.0,1444924.0,1434953.0,1469819.0,1593743.0,1765408.0,1795422.0,1791864.0,1765879.0,1762932.0,1666503.0
44,2004,2,14,1601353,1567322,1566989,1575303,1620474,1617133,1709176.0,1824102.0,1916362.0,1931127.0,1870339.0,1755869.0,1677810.0,1614585.0,1574935.0,1577165.0,1625500.0,1702061.0,1782155.0,1751427.0,1733701.0,1702972.0,1696753.0,1627700.0
45,2004,2,15,1567815,1553206,1556274,1580247,1614146,1617333,1699117.0,1811663.0,1897921.0,1881226.0,1815174.0,1760679.0,1730222.0,1682796.0,1654066.0,1649915.0,1700419.0,1851385.0,2024158.0,2050014.0,2041763.0,2002025.0,1984116.0,1897857.0
46,2004,2,16,1853164,1848205,1874799,1935668,2022921,2109707,2336315.0,2430055.0,2343120.0,2261673.0,2147136.0,2042424.0,1936245.0,1848958.0,1781913.0,1753075.0,1797784.0,1958661.0,2195634.0,2251285.0,2223316.0,2155961.0,2117032.0,2021944.0
47,2004,2,17,1985914,1987437,1998155,2015796,2062601,2123887,2348116.0,2388001.0,2262281.0,2120671.0,2034464.0,1966735.0,1909294.0,1865494.0,1846002.0,1872749.0,1954623.0,2081136.0,2205462.0,2205609.0,2131956.0,2049348.0,1980602.0,1858891.0
48,2004,2,18,1813229,1817451,1826897,1866520,1939352,2036788,2278818.0,2332692.0,2156755.0,1987994.0,1890441.0,1811914.0,1732782.0,1641523.0,1569480.0,1557172.0,1669979.0,1827978.0,2030069.0,2073899.0,2049625.0,1960641.0,1895478.0,1756687.0
49,2004,2,19,1704396,1682273,1682235,1696632,1742533,1815845,2069831.0,2081639.0,1898435.0,1774741.0,1667221.0,1581981.0,1504588.0,1434726.0,1405733.0,1379892.0,1414614.0,1521397.0,1728066.0,1767403.0,1749800.0,1696769.0,1652913.0,1548087.0
50,2004,2,20,1491477,1498133,1510500,1541189,1604172,1719276,1979138.0,2034577.0,1854228.0,1694121.0,1595533.0,1515323.0,1436293.0,1380004.0,1346284.0,1333187.0,1359258.0,1458554.0,1608796.0,1599330.0,1557641.0,1497127.0,1445570.0,1328670.0
51,2004,2,21,1265097,1235551,1214115,1208458,1227750,1249161,1345518.0,1457336.0,1563420.0,1577232.0,1558761.0,1508279.0,1471859.0,1434253.0,1402555.0,1402545.0,1449063.0,1542721.0,1677057.0,1691825.0,1668280.0,1625208.0,1619852.0,1528339.0
52,2004,2,22,1471092,1458375,1463747,1479198,1511980,1531173,1623443.0,1755275.0,1843054.0,1817904.0,1735523.0,1637703.0,1574969.0,1510311.0,1458851.0,1447937.0,1488948.0,1614769.0,1784064.0,1817699.0,1804218.0,1748257.0,1711505.0,1604442.0
53,2004,2,23,1577556,1584151,1610384,1669790,1773885,1897757,2164600.0,2201177.0,2017550.0,1860010.0,1729459.0,1639580.0,1560809.0,1513365.0,1475171.0,1474432.0,1546120.0,1691976.0,1881536.0,1907628.0,1858345.0,1755088.0,1685091.0,1564822.0
54,2004,2,24,1506532,1483322,1477463,1505066,1570703,1683637,1929087.0,1998399.0,1881720.0,1811575.0,1752566.0,1697497.0,1661630.0,1647861.0,1629840.0,1641334.0,1725933.0,1829695.0,1966145.0,1984533.0,1933815.0,1853149.0,1774741.0,1658407.0
55,2004,2,25,1619326,1624337,1632475,1680327,1757682,1866163,2128430.0,2155012.0,1978221.0,1860323.0,1778944.0,1712230.0,1630210.0,1586337.0,1539267.0,1531848.0,1598178.0,1755485.0,1950723.0,2007287.0,2006264.0,1932293.0,1878329.0,1764552.0
56,2004,2,26,1723134,1721695,1746762,1773389,1838756,1923387,2173179.0,2180656.0,2032455.0,1957411.0,1928213.0,1874740.0,1824804.0,1798611.0,1789076.0,1804553.0,1866913.0,1975846.0,2103577.0,2113203.0,2047930.0,1948725.0,1869949.0,1737552.0
57,2004,2,27,1669760,1632177,1632896,1645367,1704715,1802663,2053408.0,2101229.0,1948668.0,1847335.0,1748006.0,1673324.0,1606137.0,1547666.0,1489412.0,1462605.0,1499148.0,1594416.0,1755629.0,1826692.0,1818148.0,1790987.0,1781072.0,1699838.0
58,2004,2,28,1652647,1641537,1654886,1683908,1721608,1741346,1843820.0,1942868.0,1922048.0,1809864.0,1690965.0,1569279.0,1463184.0,1385189.0,1311573.0,1296480.0,1308023.0,1377723.0,1556862.0,1606577.0,1599929.0,1591576.0,1599608.0,1533912.0
59,2004,2,29,1495024,1485935,1503668,1541453,1581400,1599674,1698812.0,1811806.0,1806846.0,1711933.0,1550121.0,1437470.0,1358944.0,1292070.0,1242869.0,1219573.0,1274711.0,1367831.0,1525310.0,1576748.0,1556976.0,1486505.0,1419687.0,1329219.0
60,2004,3,1,1283217,1290079,1311145,1357386,1452248,1610238,1858475.0,1864902.0,1711567.0,1612532.0,1539436.0,1474113.0,1407848.0,1372762.0,1336321.0,1328395.0,1352525.0,1427279.0,1618787.0,1669413.0,1609891.0,1514770.0,1388978.0,1238487.0
61,2004,3,2,1166516,1130656,1114480,1139462,1184693,1309958,1534630.0,1577117.0,1493774.0,1420424.0,1399921.0,1368190.0,1345398.0,1333572.0,1313667.0,1312845.0,1347708.0,1424203.0,1577143.0,1625752.0,1571169.0,1456945.0,1323110.0,1194202.0
62,2004,3,3,1124936,1108152,1111350,1139490,1205616,1365292,1637483.0,1687897.0,1544216.0,1445131.0,1388650.0,1346585.0,1318888.0,1291903.0,1277063.0,1271844.0,1307887.0,1390881.0,1553984.0,1602890.0,1571547.0,1473639.0,1330813.0,1196604.0
63,2004,3,4,1116442,1085078,1069378,1079607,1128761,1246075,1476334.0,1546748.0,1450335.0,1398284.0,1384425.0,1351588.0,1320527.0,1292544.0,1273071.0,1262391.0,1295382.0,1365272.0,1532914.0,1589923.0,1543598.0,1479925.0,1357169.0,1211535.0
64,2004,3,5,1156948,1135260,1126828,1138875,1192448,1314265,1567439.0,1633231.0,1538889.0,1483142.0,1432405.0,1383968.0,1325530.0,1303525.0,1277600.0,1260432.0,1279599.0,1318238.0,1446086.0,1468079.0,1416579.0,1341549.0,1268699.0,1141383.0
65,2004,3,6,1061986,1010445,981772,969013,971116,992123,1075858.0,1195588.0,1318131.0,1392772.0,1407897.0,1386094.0,1343343.0,1283286.0,1251987.0,1252693.0,1273595.0,1319985.0,1414918.0,1435608.0,1394919.0,1341695.0,1272723.0,1179612.0
66,2004,3,7,1107610,1075650,1067657,1077450,1108606,1166531,1267428.0,1420167.0,1497346.0,1484610.0,1407004.0,1334684.0,1285382.0,1249321.0,1210197.0,1203080.0,1231111.0,1351861.0,1530744.0,1566285.0,1517403.0,1439326.0,1361378.0,1269640.0
67,2004,3,8,1237000,1230399,1245769,1280293,1353317,1523014,1801639.0,1844014.0,1748630.0,1680116.0,1639962.0,1613687.0,1592371.0,1591013.0,1563976.0,1594298.0,1664644.0,1775717.0,1920893.0,1972457.0,1964161.0,1862594.0,1728547.0,1607725.0
68,2004,3,9,1573197,1560756,1573393,1595540,1651874,1803127,2029080.0,1975754.0,1839760.0,1747393.0,1612935.0,1574615.0,1572772.0,1542123.0,1483360.0,1529022.0,1588503.0,1720253.0,1859842.0,1869392.0,1833796.0,1796208.0,1716833.0,1600448.0
69,2004,3,10,1564445,1559617,1569301,1589158,1650457,1785801,1984289.0,1986994.0,1844206.0,1801487.0,1755952.0,1742732.0,1725469.0,1722866.0,1705123.0,1713626.0,1741068.0,1837601.0,1904101.0,1934474.0,1929419.0,1900043.0,1799011.0,1689483.0
70,2004,3,11,1645733,1624568,1660688,1685860,1768074,1925489,2118277.0,2046349.0,1867181.0,1755897.0,1646400.0,1556720.0,1477113.0,1431030.0,1387155.0,1364974.0,1400332.0,1477240.0,1653406.0,1750160.0,1731486.0,1644909.0,1533755.0,1408300.0
71,2004,3,12,1356321,1341017,1334211,1355858,1414674,1576543,1828572.0,1841841.0,1711398.0,1635116.0,1580794.0,1544204.0,1496218.0,1453903.0,1411984.0,1384593.0,1411144.0,1476410.0,1653413.0,1723145.0,1715463.0,1684823.0,1638605.0,1564341.0
72,2004,3,13,1447346,1431385,1444235,1466969,1520104,1603505,1721630.0,1810904.0,1824599.0,1759797.0,1661973.0,1563445.0,1456686.0,1383743.0,1330141.0,1300180.0,1321935.0,1382059.0,1544326.0,1642766.0,1641221.0,1621028.0,1582352.0,1508793.0
73,2004,3,14,1444085,1442877,1451111,1465173,1496072,1525610,1607000.0,1713899.0,1792830.0,1767262.0,1659242.0,1529373.0,1450925.0,1388199.0,1327777.0,1286442.0,1314997.0,1402234.0,1518469.0,1595975.0,1541276.0,1442386.0,1324442.0,1200687.0
74,2004,3,15,1121024,1101794,1096932,1112544,1176093,1319731,1570185.0,1617233.0,1496309.0,1441017.0,1376681.0,1331455.0,1290196.0,1270726.0,1241596.0,1211024.0,1254760.0,1322454.0,1496856.0,1597894.0,1563059.0,1457862.0,1329066.0,1219369.0
75,2004,3,16,1157969,1136737,1140780,1155883,1221139,1383410,1645309.0,1747363.0,1703769.0,1700767.0,1710115.0,1708015.0,1697215.0,1689482.0,1681162.0,1701038.0,1773183.0,1859489.0,1932311.0,1949723.0,1927458.0,1810759.0,1677458.0,1526745.0
76,2004,3,17,1464931,1452483,1444430,1458647,1503173,1650318,1896300.0,1914356.0,1847705.0,1747907.0,1679782.0,1633408.0,1619310.0,1621613.0,1605988.0,1620883.0,1696208.0,1792188.0,1901183.0,1939818.0,1901701.0,1801383.0,1695258.0,1561070.0
77,2004,3,18,1510371,1503897,1513379,1527026,1594585,1728586,1911846.0,1890225.0,1817895.0,1723502.0,1622065.0,1544506.0,1472532.0,1437286.0,1393242.0,1400074.0,1466744.0,1566614.0,1725133.0,1778962.0,1742438.0,1648984.0,1516047.0,1370530.0
78,2004,3,19,1311024,1280286,1264368,1281549,1333300,1482358,1731896.0,1792231.0,1694135.0,1645381.0,1595975.0,1537437.0,1472854.0,1434580.0,1390370.0,1352524.0,1367488.0,1422137.0,1569759.0,1666063.0,1666010.0,1639876.0,1601394.0,1518722.0
79,2004,3,20,1480801,1479087,1494702,1519948,1553629,1621064,1712685.0,1776122.0,1734221.0,1649075.0,1553191.0,1444303.0,1361845.0,1307856.0,1247577.0,1222257.0,1224517.0,1259430.0,1379240.0,1440991.0,1399271.0,1325660.0,1237863.0,1132463.0
80,2004,3,21,1052410,997380,982281,972635,997020,1048049,1136919.0,1280674.0,1435267.0,1487086.0,1455802.0,1418243.0,1407688.0,1382533.0,1351764.0,1337469.0,1383926.0,1486638.0,1650274.0,1759496.0,1751126.0,1680984.0,1587337.0,1480461.0
81,2004,3,22,1460659,1472753,1494503,1536929,1622499,1789192,1993124.0,1963766.0,1872055.0,1843720.0,1787427.0,1735676.0,1666781.0,1630238.0,1582749.0,1570310.0,1612757.0,1726599.0,1908337.0,1968426.0,1953021.0,1948691.0,1851058.0,1740786.0
82,2004,3,23,1705909,1724499,1755342,1795351,1886999,2036696,2207704.0,2096185.0,1924733.0,1782094.0,1678201.0,1606806.0,1527866.0,1458398.0,1417577.0,1385144.0,1409998.0,1491905.0,1693384.0,1825992.0,1825068.0,1738308.0,1644634.0,1524358.0
83,2004,3,24,1473864,1482071,1498067,1540002,1615031,1771346,2007598.0,1957448.0,1734504.0,1564731.0,1463873.0,1393499.0,1330613.0,1297387.0,1279764.0,1280219.0,1322349.0,1383562.0,1522713.0,1620872.0,1578255.0,1496079.0,1353493.0,1221431.0
84,2004,3,25,1178269,1147812,1143320,1158410,1220452,1363037,1581853.0,1624142.0,1509861.0,1419326.0,1349117.0,1293998.0,1258634.0,1228075.0,1192827.0,1157259.0,1181697.0,1219649.0,1325406.0,1437069.0,1412435.0,1298720.0,1167416.0,1019005.0
85,2004,3,26,947469,926735,921745,956050,1013470,1152498,1383747.0,1437389.0,1337884.0,1292852.0,1271072.0,1250079.0,1225870.0,1221605.0,1195279.0,1174689.0,1206615.0,1246944.0,1318953.0,1395224.0,1343264.0,1269998.0,1175613.0,1047353.0
86,2004,3,27,955037,910040,886957,875844,892843,933876,1023595.0,1155166.0,1264443.0,1303688.0,1289690.0,1265655.0,1225649.0,1178501.0,1159975.0,1158265.0,1177096.0,1206629.0,1274047.0,1340834.0,1284403.0,1207660.0,1118586.0,1020249.0
87,2004,3,28,937059,894826,871940,871759,889066,926938,1003363.0,1141414.0,1295016.0,1326759.0,1288097.0,1240173.0,1214168.0,1182828.0,1151694.0,1134574.0,1154977.0,1211695.0,1334754.0,1466325.0,1432441.0,1333430.0,1235245.0,1117484.0
88,2004,3,29,1066661,1053840,1059512,1087255,1161810,1324610,1576104.0,1641256.0,1540926.0,1483136.0,1440449.0,1401348.0,1358371.0,1327901.0,1309660.0,1292549.0,1320849.0,1408312.0,1571654.0,1689962.0,1664312.0,1568741.0,1423922.0,1304378.0
89,2004,3,30,1252313,1221444,1177636,1208678,1280748,1400473,1634192.0,1702326.0,1605842.0,1549045.0,1528868.0,1489489.0,1439078.0,1407120.0,1381054.0,1393644.0,1475468.0,1589505.0,1726307.0,1772335.0,1717860.0,1620394.0,1483220.0,1343254.0
90,2004,3,31,1275810,1243911,1243222,1245720,1285121,1414840,1645634.0,1705498.0,1608620.0,1563702.0,1536204.0,1512893.0,1482222.0,1482695.0,1475509.0,1485149.0,1552811.0,1638167.0,1724642.0,1749063.0,1690079.0,1585091.0,1450180.0,1300086.0
91,2004,4,1,1246663,1210376,1221619,1227524,1276128,1383366,1603406.0,1644079.0,1567328.0,1566537.0,1515021.0,1469455.0,1442162.0,1439483.0,1430228.0,1447297.0,1515528.0,1603569.0,1691073.0,1756386.0,1722944.0,1635348.0,1538485.0,1400317.0
92,2004,4,2,1324605,1309043,1302321,1312402,1371958,1477035,1701657.0,1753476.0,1667300.0,1624326.0,1585268.0,1536862.0,1502724.0,1477337.0,1481725.0,1477211.0,1530616.0,1592243.0,1646430.0,1665209.0,1635811.0,1572991.0,1524891.0,1390063.0
93,2004,4,3,1315040,1282258,1256792,1259594,1285044,1308217,1389854.0,1491756.0,1582685.0,1593725.0,1551927.0,1501700.0,1433923.0,1350135.0,1303622.0,1275866.0,1289983.0,1333639.0,1418877.0,1504177.0,1480987.0,1432167.0,1396472.0,1295881.0
94,2004,4,4,1238128,1210577,1191175,1182806,1194363,1194047,1271250.0,1386407.0,1503757.0,1544888.0,1511844.0,1486612.0,1484780.0,1457046.0,1416826.0,1399675.0,1413428.0,1463047.0,1520838.0,1646574.0,1778984.0,1738716.0,1678448.0,1535378.0
95,2004,4,5,1462621,1460644,1474301,1497525,1569118,1641863,1820893.0,1887626.0,1823173.0,1807214.0,1776416.0,1704011.0,1647097.0,1588044.0,1532940.0,1491837.0,1489671.0,1516241.0,1516461.0,1600045.0,1749044.0,1777675.0,1694580.0,1554754.0
96,2004,4,6,1503808,1487513,1499362,1528615,1598648,1692800,1869649.0,1845375.0,1725987.0,1636934.0,1577902.0,1505724.0,1438704.0,1379269.0,1321770.0,1294432.0,1297450.0,1320855.0,1350870.0,1447383.0,1567653.0,1522659.0,1420603.0,1280832.0
97,2004,4,7,1199888,1176843,1173713,1180119,1234852,1335753,1532711.0,1602797.0,1530856.0,1429389.0,1347745.0,1301938.0,1240514.0,1224579.0,1221849.0,1208809.0,1212241.0,1257591.0,1278072.0,1335401.0,1441801.0,1387219.0,1269682.0,1111927.0
