,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
10,2004,1,11,10.727272727272727,9.727272727272727,9.181818181818182,8.454545454545455,8.363636363636363,8.181818181818182,7.7272727272727275,7.545454545454546,8.181818181818182,13.545454545454545,18.727272727272727,22.181818181818183,25.0,27.0,28.636363636363637,29.727272727272727,30.09090909090909,29.181818181818183,28.363636363636363,27.636363636363637,27.545454545454547,27.90909090909091,28.636363636363637,28.727272727272727
11,2004,1,12,29.727272727272727,30.454545454545453,31.0,31.818181818181817,32.27272727272727,32.63636363636363,32.54545454545455,32.63636363636363,32.81818181818182,36.63636363636363,41.09090909090909,45.45454545454545,48.81818181818182,51.27272727272727,53.27272727272727,53.81818181818182,52.81818181818182,50.45454545454545,47.27272727272727,45.54545454545455,42.81818181818182,42.0,40.36363636363637,38.54545454545455
12,2004,1,13,38.18181818181818,36.36363636363637,34.90909090909091,32.90909090909091,32.54545454545455,32.63636363636363,32.72727272727273,34.18181818181818,36.72727272727273,40.81818181818182,44.54545454545455,49.36363636363637,51.45454545454545,53.45454545454545,54.0,54.09090909090909,53.0,50.09090909090909,46.72727272727273,44.81818181818182,42.27272727272727,39.81818181818182,37.72727272727273,34.54545454545455
13,2004,1,14,33.63636363636363,32.0,30.181818181818183,27.90909090909091,26.545454545454547,25.181818181818183,24.181818181818183,22.636363636363637,23.272727272727273,28.636363636363637,31.818181818181817,33.18181818181818,35.0,36.27272727272727,37.81818181818182,38.45454545454545,38.09090909090909,36.90909090909091,35.18181818181818,33.0,32.90909090909091,33.45454545454545,33.90909090909091,34.81818181818182
14,2004,1,15,35.54545454545455,36.27272727272727,37.36363636363637,38.45454545454545,37.54545454545455,37.63636363636363,36.81818181818182,35.63636363636363,34.0,33.45454545454545,33.36363636363637,34.27272727272727,35.18181818181818,36.0,36.18181818181818,36.27272727272727,36.27272727272727,34.18181818181818,31.454545454545453,29.818181818181817,28.363636363636363,27.272727272727273,27.09090909090909,25.818181818181817
15,2004,1,16,25.0,23.818181818181817,22.636363636363637,21.09090909090909,20.0,19.0,18.636363636363637,18.0,18.09090909090909,21.0,23.636363636363637,26.727272727272727,29.0,30.636363636363637,31.818181818181817,32.90909090909091,32.90909090909091,31.727272727272727,29.818181818181817,27.272727272727273,25.545454545454547,24.545454545454547,23.09090909090909,22.09090909090909
16,2004,1,17,22.272727272727273,21.818181818181817,21.818181818181817,21.181818181818183,21.363636363636363,20.363636363636363,19.727272727272727,19.363636363636363,20.818181818181817,25.363636363636363,29.727272727272727,32.54545454545455,35.18181818181818,37.0,38.45454545454545,38.90909090909091,38.72727272727273,37.90909090909091,36.90909090909091,36.45454545454545,35.90909090909091,35.90909090909091,35.0,34.72727272727273
17,2004,1,18,34.0,34.18181818181818,34.36363636363637,34.90909090909091,35.63636363636363,36.45454545454545,36.63636363636363,36.81818181818182,37.0,37.81818181818182,39.0,39.72727272727273,41.0,42.45454545454545,42.72727272727273,43.90909090909091,44.90909090909091,44.0,41.90909090909091,39.0,37.63636363636363,36.45454545454545,35.09090909090909,33.81818181818182
18,2004,1,19,32.36363636363637,30.818181818181817,29.454545454545453,28.454545454545453,27.363636363636363,27.09090909090909,26.363636363636363,25.454545454545453,25.181818181818183,27.181818181818183,28.727272727272727,29.90909090909091,31.545454545454547,32.63636363636363,33.36363636363637,34.0,33.27272727272727,31.363636363636363,28.727272727272727,27.363636363636363,26.545454545454547,26.0,24.818181818181817,24.0
19,2004,1,20,23.09090909090909,22.09090909090909,21.636363636363637,20.727272727272727,20.545454545454547,20.09090909090909,19.727272727272727,19.272727272727273,20.181818181818183,23.727272727272727,25.545454545454547,27.272727272727273,29.09090909090909,30.09090909090909,31.272727272727273,31.90909090909091,30.90909090909091,29.727272727272727,27.272727272727273,25.636363636363637,24.363636363636363,23.545454545454547,23.272727272727273,22.545454545454547
20,2004,1,21,22.0,21.272727272727273,20.181818181818183,18.636363636363637,18.272727272727273,17.181818181818183,16.454545454545453,15.272727272727273,17.09090909090909,21.09090909090909,23.727272727272727,26.0,27.727272727272727,29.545454545454547,30.454545454545453,31.454545454545453,31.363636363636363,31.0,28.0,25.09090909090909,23.727272727272727,22.0,21.727272727272727,21.636363636363637
21,2004,1,22,21.636363636363637,23.09090909090909,24.272727272727273,25.545454545454547,26.454545454545453,26.727272727272727,27.272727272727273,27.636363636363637,29.545454545454547,33.54545454545455,38.27272727272727,41.81818181818182,45.09090909090909,47.45454545454545,48.54545454545455,48.45454545454545,47.63636363636363,45.72727272727273,43.54545454545455,42.18181818181818,40.18181818181818,37.72727272727273,35.54545454545455,33.45454545454545
22,2004,1,23,30.181818181818183,28.454545454545453,26.272727272727273,24.727272727272727,22.727272727272727,21.454545454545453,20.363636363636363,19.0,19.727272727272727,21.545454545454547,23.454545454545453,25.181818181818183,26.90909090909091,28.363636363636363,29.09090909090909,30.545454545454547,30.454545454545453,29.727272727272727,26.818181818181817,25.363636363636363,24.636363636363637,25.0,25.818181818181817,26.818181818181817
23,2004,1,24,27.0,26.818181818181817,27.0,26.545454545454547,26.09090909090909,25.545454545454547,25.181818181818183,24.363636363636363,25.636363636363637,29.363636363636363,32.09090909090909,35.27272727272727,36.72727272727273,36.54545454545455,36.90909090909091,35.54545454545455,34.09090909090909,31.90909090909091,28.272727272727273,26.545454545454547,25.0,23.727272727272727,22.272727272727273,21.727272727272727
24,2004,1,25,21.181818181818183,20.09090909090909,19.09090909090909,18.272727272727273,17.727272727272727,17.09090909090909,16.545454545454547,16.09090909090909,16.545454545454547,17.09090909090909,18.454545454545453,19.0,19.636363636363637,19.636363636363637,19.727272727272727,19.545454545454547,19.0,18.727272727272727,18.272727272727273,18.181818181818183,18.545454545454547,18.363636363636363,18.636363636363637,18.454545454545453
25,2004,1,26,18.727272727272727,18.90909090909091,19.272727272727273,19.454545454545453,19.272727272727273,19.454545454545453,19.818181818181817,20.181818181818183,21.0,21.454545454545453,22.636363636363637,23.636363636363637,24.454545454545453,25.636363636363637,26.363636363636363,26.636363636363637,26.727272727272727,27.0,27.09090909090909,27.545454545454547,27.636363636363637,27.727272727272727,27.727272727272727,27.545454545454547
26,2004,1,27,27.818181818181817,27.636363636363637,27.727272727272727,27.727272727272727,27.818181818181817,27.818181818181817,28.09090909090909,28.0,28.181818181818183,28.818181818181817,29.363636363636363,30.454545454545453,31.09090909090909,31.454545454545453,31.636363636363637,31.727272727272727,31.818181818181817,31.636363636363637,31.0,30.90909090909091,31.363636363636363,30.636363636363637,29.90909090909091,29.272727272727273
27,2004,1,28,28.0,27.636363636363637,27.363636363636363,26.0,25.363636363636363,24.363636363636363,24.272727272727273,23.545454545454547,23.181818181818183,24.727272727272727,26.727272727272727,27.727272727272727,28.636363636363637,29.90909090909091,31.181818181818183,32.27272727272727,32.45454545454545,32.18181818181818,30.0,28.363636363636363,32.45454545454545,31.454545454545453,32.36363636363637,32.0
28,2004,1,29,31.363636363636363,30.0,30.727272727272727,30.454545454545453,28.90909090909091,29.181818181818183,29.272727272727273,29.818181818181817,31.363636363636363,33.63636363636363,37.81818181818182,41.18181818181818,43.27272727272727,44.09090909090909,44.54545454545455,45.36363636363637,45.09090909090909,43.81818181818182,40.0,37.63636363636363,36.36363636363637,35.90909090909091,35.45454545454545,34.36363636363637
29,2004,1,30,33.18181818181818,34.09090909090909,33.27272727272727,33.36363636363637,32.72727272727273,32.36363636363637,32.54545454545455,32.45454545454545,30.636363636363637,32.27272727272727,33.36363636363637,34.27272727272727,34.54545454545455,34.27272727272727,32.72727272727273,32.81818181818182,31.727272727272727,30.181818181818183,28.272727272727273,26.818181818181817,25.363636363636363,24.09090909090909,22.363636363636363,21.727272727272727
30,2004,1,31,21.09090909090909,20.0,18.727272727272727,17.363636363636363,16.272727272727273,15.636363636363637,15.090909090909092,14.818181818181818,15.363636363636363,17.363636363636363,19.90909090909091,22.636363636363637,24.363636363636363,26.636363636363637,28.727272727272727,29.727272727272727,29.181818181818183,28.90909090909091,26.0,23.0,20.818181818181817,19.272727272727273,18.818181818181817,17.181818181818183
31,2004,2,1,16.454545454545453,16.09090909090909,15.727272727272727,15.727272727272727,16.636363636363637,15.727272727272727,15.272727272727273,14.727272727272727,15.818181818181818,18.545454545454547,22.09090909090909,24.818181818181817,27.818181818181817,30.0,31.545454545454547,32.90909090909091,33.81818181818182,33.09090909090909,29.545454545454547,26.363636363636363,24.272727272727273,22.727272727272727,21.181818181818183,19.727272727272727
32,2004,2,2,19.09090909090909,17.636363636363637,17.454545454545453,17.363636363636363,16.363636363636363,16.0,15.0,14.545454545454545,16.90909090909091,22.363636363636363,27.545454545454547,32.0,35.27272727272727,38.09090909090909,39.0,39.63636363636363,39.36363636363637,37.36363636363637,34.63636363636363,33.18181818181818,32.63636363636363,31.454545454545453,30.636363636363637,29.818181818181817
33,2004,2,3,30.272727272727273,30.727272727272727,30.727272727272727,31.90909090909091,32.36363636363637,33.90909090909091,35.18181818181818,36.36363636363637,37.27272727272727,38.09090909090909,37.72727272727273,38.63636363636363,40.18181818181818,41.63636363636363,43.54545454545455,45.90909090909091,46.90909090909091,45.36363636363637,42.81818181818182,42.18181818181818,41.09090909090909,40.45454545454545,38.90909090909091,39.0
34,2004,2,4,37.0,36.54545454545455,35.63636363636363,33.36363636363637,32.18181818181818,31.636363636363637,31.0,29.636363636363637,30.181818181818183,35.0,38.36363636363637,40.09090909090909,41.27272727272727,42.54545454545455,43.72727272727273,45.18181818181818,45.36363636363637,43.27272727272727,38.27272727272727,35.0,32.36363636363637,30.636363636363637,29.727272727272727,28.90909090909091
35,2004,2,5,28.363636363636363,26.90909090909091,26.272727272727273,25.545454545454547,24.90909090909091,25.545454545454547,25.181818181818183,24.90909090909091,26.90909090909091,30.636363636363637,32.90909090909091,35.18181818181818,37.18181818181818,38.18181818181818,38.54545454545455,38.81818181818182,38.0,36.90909090909091,35.45454545454545,34.90909090909091,34.81818181818182,34.36363636363637,34.27272727272727,34.27272727272727
36,2004,2,6,34.45454545454545,34.54545454545455,34.90909090909091,35.18181818181818,35.54545454545455,36.36363636363637,37.18181818181818,38.27272727272727,39.72727272727273,40.54545454545455,42.45454545454545,44.36363636363637,45.27272727272727,44.54545454545455,42.27272727272727,41.36363636363637,40.0,39.90909090909091,39.63636363636363,39.90909090909091,40.27272727272727,40.36363636363637,40.90909090909091,41.72727272727273
37,2004,2,7,42.09090909090909,42.54545454545455,42.0,39.90909090909091,39.63636363636363,39.72727272727273,39.18181818181818,38.90909090909091,39.36363636363637,41.90909090909091,44.45454545454545,45.63636363636363,46.09090909090909,46.18181818181818,46.18181818181818,45.54545454545455,44.09090909090909,42.09090909090909,39.72727272727273,38.18181818181818,37.45454545454545,36.27272727272727,35.63636363636363,34.72727272727273
38,2004,2,8,33.54545454545455,32.36363636363637,31.636363636363637,31.0,29.727272727272727,29.181818181818183,28.90909090909091,28.272727272727273,29.272727272727273,31.272727272727273,32.63636363636363,34.18181818181818,35.36363636363637,36.90909090909091,37.81818181818182,38.90909090909091,39.27272727272727,38.45454545454545,34.0,30.0,27.90909090909091,26.727272727272727,25.818181818181817,26.09090909090909
39,2004,2,9,26.363636363636363,26.0,25.363636363636363,25.272727272727273,25.636363636363637,26.454545454545453,26.363636363636363,26.454545454545453,28.545454545454547,33.54545454545455,38.18181818181818,41.45454545454545,44.36363636363637,46.36363636363637,47.18181818181818,47.18181818181818,46.27272727272727,45.09090909090909,44.18181818181818,42.45454545454545,42.0,41.72727272727273,41.81818181818182,41.36363636363637
40,2004,2,10,41.0,40.36363636363637,40.0,39.63636363636363,38.90909090909091,38.27272727272727,37.54545454545455,36.81818181818182,37.45454545454545,39.90909090909091,42.72727272727273,45.27272727272727,47.54545454545455,49.72727272727273,51.18181818181818,51.90909090909091,51.36363636363637,50.18181818181818,46.63636363636363,44.72727272727273,44.72727272727273,43.09090909090909,41.81818181818182,41.18181818181818
41,2004,2,11,40.81818181818182,39.36363636363637,38.90909090909091,38.81818181818182,37.27272727272727,36.63636363636363,35.09090909090909,33.63636363636363,34.18181818181818,37.63636363636363,40.27272727272727,41.72727272727273,43.81818181818182,44.90909090909091,46.0,46.27272727272727,46.18181818181818,44.63636363636363,40.09090909090909,37.27272727272727,34.90909090909091,33.0,32.27272727272727,32.63636363636363
42,2004,2,12,32.54545454545455,33.18181818181818,33.18181818181818,33.54545454545455,34.0,34.27272727272727,34.45454545454545,34.27272727272727,34.45454545454545,35.27272727272727,35.63636363636363,36.0,37.54545454545455,38.72727272727273,39.63636363636363,40.0,40.54545454545455,40.54545454545455,39.09090909090909,37.45454545454545,36.18181818181818,35.18181818181818,33.81818181818182,33.18181818181818
43,2004,2,13,32.63636363636363,31.636363636363637,31.181818181818183,31.818181818181817,32.18181818181818,31.818181818181817,31.545454545454547,31.363636363636363,33.63636363636363,37.90909090909091,42.63636363636363,45.27272727272727,47.45454545454545,49.09090909090909,50.18181818181818,50.90909090909091,51.0,49.63636363636363,45.18181818181818,39.63636363636363,37.45454545454545,35.45454545454545,35.45454545454545,36.45454545454545
44,2004,2,14,37.63636363636363,38.72727272727273,38.63636363636363,37.72727272727273,37.0,37.09090909090909,37.54545454545455,37.45454545454545,38.90909090909091,41.63636363636363,44.45454545454545,47.09090909090909,49.45454545454545,49.90909090909091,50.36363636363637,50.63636363636363,50.09090909090909,49.09090909090909,47.0,45.0,42.54545454545455,41.54545454545455,39.54545454545455,37.63636363636363
45,2004,2,15,35.45454545454545,33.09090909090909,32.36363636363637,32.54545454545455,33.18181818181818,33.18181818181818,33.63636363636363,33.63636363636363,34.45454545454545,37.27272727272727,38.72727272727273,40.18181818181818,40.72727272727273,40.36363636363637,40.0,39.63636363636363,38.63636363636363,37.09090909090909,35.27272727272727,32.90909090909091,31.181818181818183,30.181818181818183,29.181818181818183,28.0
46,2004,2,16,27.454545454545453,26.363636363636363,25.363636363636363,24.454545454545453,23.636363636363637,22.545454545454547,21.363636363636363,20.0,21.181818181818183,23.09090909090909,26.09090909090909,28.363636363636363,30.09090909090909,32.18181818181818,33.18181818181818,34.54545454545455,34.54545454545455,33.72727272727273,31.0,27.727272727272727,25.727272727272727,24.181818181818183,23.363636363636363,22.181818181818183
47,2004,2,17,21.818181818181817,22.0,23.363636363636363,23.727272727272727,24.545454545454547,24.545454545454547,26.09090909090909,25.90909090909091,27.363636363636363,29.363636363636363,31.545454545454547,33.09090909090909,33.72727272727273,34.45454545454545,35.0,35.36363636363637,35.09090909090909,35.09090909090909,34.63636363636363,33.27272727272727,32.90909090909091,32.36363636363637,32.09090909090909,31.727272727272727
48,2004,2,18,30.90909090909091,30.454545454545453,29.818181818181817,28.636363636363637,28.454545454545453,27.636363636363637,26.636363636363637,25.636363636363637,27.363636363636363,31.818181818181817,34.90909090909091,38.0,40.36363636363637,42.63636363636363,44.63636363636363,46.54545454545455,46.72727272727273,45.72727272727273,42.09090909090909,37.81818181818182,35.18181818181818,33.81818181818182,33.63636363636363,31.181818181818183
49,2004,2,19,32.09090909090909,32.72727272727273,33.27272727272727,34.09090909090909,34.63636363636363,35.54545454545455,35.72727272727273,36.18181818181818,38.45454545454545,42.36363636363637,47.18181818181818,51.09090909090909,54.09090909090909,56.45454545454545,58.45454545454545,59.90909090909091,59.72727272727273,58.45454545454545,53.72727272727273,46.90909090909091,43.63636363636363,40.72727272727273,38.72727272727273,36.18181818181818
50,2004,2,20,35.45454545454545,34.18181818181818,33.72727272727273,33.54545454545455,33.27272727272727,33.0,33.18181818181818,32.09090909090909,35.18181818181818,43.54545454545455,49.0,54.36363636363637,58.81818181818182,61.81818181818182,63.36363636363637,64.18181818181819,63.09090909090909,61.18181818181818,58.0,56.54545454545455,55.90909090909091,55.81818181818182,55.36363636363637,54.54545454545455
51,2004,2,21,54.45454545454545,54.45454545454545,54.63636363636363,53.81818181818182,54.09090909090909,53.72727272727273,53.45454545454545,53.0,53.0,54.09090909090909,55.09090909090909,55.90909090909091,55.72727272727273,55.81818181818182,55.72727272727273,54.81818181818182,53.63636363636363,52.0,48.72727272727273,46.72727272727273,45.18181818181818,43.90909090909091,42.63636363636363,40.45454545454545
52,2004,2,22,38.90909090909091,37.72727272727273,35.27272727272727,33.63636363636363,32.54545454545455,32.81818181818182,32.54545454545455,31.09090909090909,35.09090909090909,39.36363636363637,42.0,43.90909090909091,45.72727272727273,47.27272727272727,48.36363636363637,48.90909090909091,49.09090909090909,48.18181818181818,44.09090909090909,39.81818181818182,37.36363636363637,35.54545454545455,34.18181818181818,32.27272727272727
53,2004,2,23,31.90909090909091,30.454545454545453,30.0,28.454545454545453,27.636363636363637,27.0,26.454545454545453,26.818181818181817,30.818181818181817,35.72727272727273,39.90909090909091,42.27272727272727,44.45454545454545,46.63636363636363,48.09090909090909,48.63636363636363,48.54545454545455,47.45454545454545,44.0,40.81818181818182,38.90909090909091,38.0,37.72727272727273,36.81818181818182
54,2004,2,24,36.90909090909091,37.36363636363637,37.81818181818182,37.72727272727273,37.81818181818182,37.45454545454545,37.0,36.72727272727273,38.63636363636363,40.90909090909091,43.63636363636363,46.09090909090909,47.36363636363637,48.09090909090909,48.0,47.81818181818182,46.81818181818182,46.0,43.90909090909091,42.27272727272727,41.27272727272727,39.90909090909091,39.0,37.36363636363637
55,2004,2,25,36.54545454545455,36.0,34.27272727272727,33.0,31.818181818181817,30.636363636363637,29.454545454545453,29.0,31.363636363636363,33.90909090909091,36.72727272727273,39.09090909090909,42.0,43.90909090909091,44.90909090909091,45.54545454545455,45.81818181818182,43.90909090909091,41.0,38.09090909090909,35.0,33.36363636363637,32.0,31.181818181818183
56,2004,2,26,30.90909090909091,30.90909090909091,30.181818181818183,29.727272727272727,29.363636363636363,29.818181818181817,29.545454545454547,29.90909090909091,30.636363636363637,32.45454545454545,34.09090909090909,35.81818181818182,36.45454545454545,37.45454545454545,38.18181818181818,38.18181818181818,38.18181818181818,37.90909090909091,36.81818181818182,36.36363636363637,36.0,35.63636363636363,35.54545454545455,35.09090909090909
57,2004,2,27,35.09090909090909,35.45454545454545,35.63636363636363,35.09090909090909,34.81818181818182,35.0,34.63636363636363,33.90909090909091,34.63636363636363,37.54545454545455,40.0,42.54545454545455,44.45454545454545,47.0,48.0,48.90909090909091,48.36363636363637,47.54545454545455,43.54545454545455,40.54545454545455,38.36363636363637,35.0,33.09090909090909,31.181818181818183
58,2004,2,28,30.0,28.818181818181817,29.272727272727273,28.90909090909091,29.272727272727273,28.363636363636363,27.181818181818183,27.454545454545453,32.45454545454545,38.45454545454545,43.0,47.54545454545455,50.72727272727273,52.54545454545455,54.90909090909091,56.27272727272727,56.90909090909091,56.0,51.27272727272727,42.81818181818182,38.54545454545455,36.09090909090909,33.0,31.545454545454547
59,2004,2,29,30.818181818181817,29.818181818181817,29.454545454545453,28.363636363636363,27.272727272727273,26.181818181818183,25.90909090909091,25.727272727272727,33.36363636363637,43.45454545454545,51.36363636363637,57.45454545454545,62.63636363636363,65.0,66.45454545454545,66.81818181818181,66.27272727272727,63.90909090909091,59.18181818181818,55.36363636363637,52.90909090909091,49.54545454545455,47.54545454545455,45.09090909090909
60,2004,3,1,44.0,39.72727272727273,38.72727272727273,36.81818181818182,37.09090909090909,35.27272727272727,32.90909090909091,32.54545454545455,39.72727272727273,48.18181818181818,55.0,60.09090909090909,64.0,66.0,67.0909090909091,67.27272727272727,67.45454545454545,66.45454545454545,63.0,59.72727272727273,57.63636363636363,56.45454545454545,55.63636363636363,55.36363636363637
61,2004,3,2,56.0,56.0,56.0,57.0,57.45454545454545,57.54545454545455,58.09090909090909,58.72727272727273,59.0,60.81818181818182,63.0,64.9090909090909,66.54545454545455,67.0909090909091,67.0,66.18181818181819,65.63636363636364,64.54545454545455,62.81818181818182,61.54545454545455,59.90909090909091,59.0,57.27272727272727,55.54545454545455
62,2004,3,3,53.54545454545455,50.45454545454545,49.45454545454545,47.90909090909091,46.90909090909091,46.0,44.63636363636363,43.0,47.09090909090909,52.54545454545455,58.18181818181818,61.0,63.54545454545455,65.36363636363636,66.45454545454545,67.45454545454545,67.36363636363636,65.36363636363636,61.72727272727273,57.45454545454545,54.36363636363637,53.81818181818182,54.63636363636363,54.81818181818182
63,2004,3,4,54.27272727272727,53.0,53.27272727272727,53.45454545454545,52.90909090909091,52.90909090909091,53.18181818181818,53.27272727272727,56.09090909090909,59.63636363636363,64.27272727272727,67.0,69.45454545454545,71.72727272727273,72.0,71.63636363636364,71.45454545454545,69.63636363636364,65.36363636363636,61.27272727272727,59.72727272727273,57.54545454545455,56.54545454545455,54.09090909090909
64,2004,3,5,53.0,52.45454545454545,51.72727272727273,50.81818181818182,50.72727272727273,50.54545454545455,50.18181818181818,49.72727272727273,52.54545454545455,56.18181818181818,61.54545454545455,65.81818181818181,70.0909090909091,73.45454545454545,76.0,77.18181818181819,76.27272727272727,75.0,72.9090909090909,71.36363636363636,72.0,71.54545454545455,70.72727272727273,70.45454545454545
65,2004,3,6,69.63636363636364,69.18181818181819,68.72727272727273,68.27272727272727,68.36363636363636,68.0,66.72727272727273,65.0909090909091,65.54545454545455,65.36363636363636,63.36363636363637,63.36363636363637,63.54545454545455,64.9090909090909,66.0909090909091,66.81818181818181,66.72727272727273,66.18181818181819,63.45454545454545,61.63636363636363,59.90909090909091,58.36363636363637,56.18181818181818,54.0
66,2004,3,7,51.90909090909091,48.27272727272727,46.18181818181818,43.81818181818182,42.36363636363637,41.0,39.45454545454545,38.27272727272727,44.63636363636363,49.90909090909091,52.54545454545455,55.0,57.0,59.09090909090909,60.36363636363637,61.09090909090909,61.0,59.18181818181818,56.18181818181818,51.54545454545455,48.54545454545455,45.54545454545455,44.27272727272727,43.27272727272727
67,2004,3,8,43.0,42.81818181818182,42.09090909090909,40.54545454545455,40.18181818181818,40.0,40.09090909090909,39.63636363636363,42.18181818181818,44.0,45.27272727272727,46.81818181818182,47.27272727272727,47.45454545454545,47.27272727272727,46.81818181818182,46.72727272727273,45.90909090909091,44.09090909090909,42.45454545454545,40.90909090909091,39.18181818181818,37.81818181818182,36.54545454545455
68,2004,3,9,35.0,34.27272727272727,33.63636363636363,33.27272727272727,32.63636363636363,32.09090909090909,31.181818181818183,30.545454545454547,35.81818181818182,40.54545454545455,42.36363636363637,43.54545454545455,45.45454545454545,45.90909090909091,46.45454545454545,46.81818181818182,47.0,45.63636363636363,43.54545454545455,40.72727272727273,39.81818181818182,38.54545454545455,37.72727272727273,36.81818181818182
69,2004,3,10,35.27272727272727,34.90909090909091,34.90909090909091,35.45454545454545,35.72727272727273,35.90909090909091,35.27272727272727,34.72727272727273,36.36363636363637,38.54545454545455,40.18181818181818,41.18181818181818,41.54545454545455,41.54545454545455,41.72727272727273,42.0,42.18181818181818,42.18181818181818,41.63636363636363,40.0,38.81818181818182,37.81818181818182,36.36363636363637,35.27272727272727
70,2004,3,11,34.54545454545455,33.36363636363637,32.54545454545455,32.36363636363637,31.454545454545453,30.454545454545453,30.363636363636363,30.272727272727273,34.81818181818182,40.54545454545455,44.81818181818182,48.63636363636363,51.27272727272727,53.90909090909091,55.81818181818182,57.72727272727273,58.0,57.81818181818182,54.63636363636363,50.90909090909091,49.27272727272727,48.63636363636363,48.18181818181818,47.90909090909091
71,2004,3,12,48.0,47.09090909090909,46.54545454545455,45.27272727272727,44.72727272727273,44.18181818181818,43.09090909090909,43.54545454545455,47.54545454545455,49.27272727272727,50.81818181818182,51.63636363636363,52.45454545454545,53.27272727272727,54.27272727272727,54.81818181818182,54.72727272727273,54.09090909090909,51.0,45.45454545454545,41.63636363636363,40.0,38.09090909090909,36.18181818181818
