,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
13,2006,1,14,1187208,1144606,1125176,1131457,1154815,1207715,1309848.0,1431976.0,1573990.0,1675494.0,1707527.0,1708278.0,1708486.0,1735042.0,1760648.0,1811852.0,1904765.0,2003890.0,2056497.0,2026656.0,2022980.0,1981011.0,1932014.0,1848691.0
14,2006,1,15,1779654,1755971,1782419,1829520,1884765,1952812,2045464.0,2198763.0,2287397.0,2252541.0,2145512.0,2038775.0,1969893.0,1880773.0,1805356.0,1780184.0,1838986.0,2012662.0,2064526.0,2073125.0,2113556.0,2031969.0,1922455.0,1823550.0
15,2006,1,16,1747522,1715853,1710464,1713150,1763976,1891201,2037439.0,2148953.0,2159992.0,2156107.0,2092883.0,1996924.0,1873547.0,1805956.0,1761789.0,1768479.0,1843625.0,2047319.0,2150652.0,2152800.0,2090243.0,1985337.0,1858179.0,1749786.0
16,2006,1,17,1681328,1648580,1641013,1651734,1696362,1840830,2072320.0,2070151.0,2044193.0,1995299.0,1922868.0,1873212.0,1832388.0,1802189.0,1789504.0,1822970.0,1894387.0,2048032.0,2059425.0,2029088.0,1994912.0,1860114.0,1704506.0,1530807.0
17,2006,1,18,1403924,1333782,1304289,1288982,1327370,1458939,1615979.0,1706932.0,1656753.0,1719691.0,1719398.0,1724121.0,1699728.0,1696627.0,1695884.0,1727054.0,1828070.0,2065014.0,2180587.0,2189758.0,2139291.0,2052918.0,1932338.0,1808596.0
18,2006,1,19,1734627,1721807,1732677,1763038,1823662,1989928,2141728.0,2171967.0,2065842.0,2031994.0,1946945.0,1865448.0,1777289.0,1706878.0,1610202.0,1581881.0,1626908.0,1758865.0,1915323.0,1948323.0,1987960.0,1901268.0,1769569.0,1632867.0
19,2006,1,20,1549134,1523374,1499385,1514150,1575737,1718730,1893229.0,1927828.0,1796134.0,1682248.0,1579388.0,1565913.0,1484308.0,1446627.0,1417240.0,1392755.0,1432894.0,1522038.0,1601151.0,1578960.0,1550153.0,1520662.0,1500978.0,1412757.0
20,2006,1,21,1360195,1333576,1334672,1345167,1372741,1418533,1444804.0,1541582.0,1635684.0,1653808.0,1604922.0,1546099.0,1558381.0,1511425.0,1475377.0,1463413.0,1489767.0,1536793.0,1624225.0,1603875.0,1577185.0,1529806.0,1548694.0,1486042.0
21,2006,1,22,1433964,1414797,1432108,1465793,1519981,1602369,1659638.0,1819113.0,1940814.0,1915620.0,1830298.0,1742004.0,1762685.0,1707984.0,1696465.0,1730774.0,1794462.0,1817775.0,1883788.0,1871065.0,1851610.0,1774475.0,1730347.0,1615330.0
22,2006,1,23,1548950,1540528,1539334,1552347,1616061,1767082,1937654.0,2020981.0,1954707.0,1927176.0,1981379.0,1948090.0,1894374.0,1841369.0,1812605.0,1806953.0,1867690.0,1998046.0,2005057.0,1981125.0,1917716.0,1882838.0,1739917.0,1604601.0
23,2006,1,24,1520294,1523094,1527519,1562262,1629262,1787647,1987367.0,2075727.0,1961701.0,1921891.0,1821905.0,1737180.0,1637923.0,1579067.0,1536010.0,1526677.0,1606452.0,1739157.0,1914291.0,1934257.0,1881746.0,1868515.0,1743367.0,1590678.0
24,2006,1,25,1499241,1453379,1462021,1508038,1614619,1784296,1991852.0,2059107.0,1934617.0,1927867.0,1886974.0,1869436.0,1847371.0,1848771.0,1830719.0,1861088.0,1958760.0,2066245.0,2178236.0,2182717.0,2136505.0,2153269.0,2033754.0,1901862.0
25,2006,1,26,1833981,1813273,1814710,1846487,1917069,2046664,2192671.0,2232234.0,2143293.0,2158330.0,2064898.0,1983094.0,1918411.0,1866491.0,1813188.0,1816271.0,1901712.0,2023234.0,2167895.0,2203294.0,2245212.0,2242518.0,2109351.0,1993850.0
26,2006,1,27,1942064,1938934,1962010,2001530,2079370,2200973,2372469.0,2418732.0,2282804.0,2108395.0,1949096.0,1826291.0,1712323.0,1624782.0,1573103.0,1600136.0,1655270.0,1859744.0,1954474.0,1980442.0,1967585.0,1932659.0,1842790.0,1798587.0
27,2006,1,28,1726564,1688444,1679134,1681571,1705861,1761571,1843560.0,1956601.0,2014414.0,1945410.0,1820827.0,1683918.0,1547547.0,1459137.0,1389512.0,1367997.0,1395815.0,1533893.0,1665148.0,1669046.0,1661303.0,1627344.0,1569494.0,1485988.0
28,2006,1,29,1421575,1399742,1380326,1354609,1348538,1380189,1481231.0,1612969.0,1760177.0,1818879.0,1787589.0,1744120.0,1697392.0,1630466.0,1550906.0,1502546.0,1502038.0,1597269.0,1718154.0,1717066.0,1657051.0,1557762.0,1421525.0,1311045.0
29,2006,1,30,1232569,1216379,1217705,1266675,1344364,1507281,1696643.0,1799423.0,1698144.0,1595047.0,1502929.0,1430436.0,1374095.0,1342510.0,1379754.0,1383761.0,1442018.0,1537893.0,1685262.0,1697594.0,1648748.0,1548106.0,1403246.0,1350938.0
30,2006,1,31,1272810,1251027,1249453,1269605,1339737,1501037,1698450.0,1809709.0,1752326.0,1722888.0,1696446.0,1666144.0,1631411.0,1602308.0,1645171.0,1667778.0,1675395.0,1867167.0,2009988.0,2038885.0,1979226.0,1894463.0,1827593.0,1698521.0
31,2006,2,1,1634186,1617975,1634052,1677180,1759713,1930129,2089284.0,2112622.0,2001986.0,1876229.0,1753470.0,1650937.0,1567656.0,1509336.0,1539689.0,1550891.0,1578783.0,1762245.0,1917134.0,1937931.0,1907768.0,1851018.0,1794605.0,1670693.0
32,2006,2,2,1615126,1606007,1623408,1660493,1736563,1829951,2095783.0,2103257.0,1972503.0,1805638.0,1679102.0,1573357.0,1474206.0,1496297.0,1458715.0,1476034.0,1569391.0,1671167.0,1805257.0,1808411.0,1750322.0,1660106.0,1519665.0,1441324.0
33,2006,2,3,1359227,1321979,1294979,1286967,1327391,1380087,1620202.0,1684564.0,1594283.0,1516049.0,1456355.0,1411416.0,1352838.0,1386066.0,1351121.0,1334400.0,1277112.0,1377454.0,1527065.0,1512619.0,1481553.0,1446434.0,1411642.0,1371328.0
34,2006,2,4,1309038,1274437,1263760,1279075,1299190,1355027,1440948.0,1565428.0,1687539.0,1753615.0,1773136.0,1746989.0,1693928.0,1639767.0,1602819.0,1596002.0,1621662.0,1677679.0,1731162.0,1690847.0,1632388.0,1580984.0,1516353.0,1430689.0
35,2006,2,5,1362357,1339287,1356354,1370949,1405760,1473502,1578052.0,1724568.0,1862853.0,1868782.0,1805193.0,1748204.0,1735330.0,1711963.0,1721745.0,1745768.0,1800009.0,1929031.0,2018463.0,2009804.0,2019656.0,1964638.0,1893930.0,1773203.0
36,2006,2,6,1680735,1670423,1676348,1706099,1787504,1878626,2149774.0,2212188.0,2133961.0,2023567.0,1937907.0,1851360.0,1774584.0,1723243.0,1661054.0,1652122.0,1716848.0,1916263.0,2061207.0,2101021.0,2078401.0,2055233.0,1909778.0,1788762.0
37,2006,2,7,1727171,1711737,1726990,1747496,1824242,2003772,2216743.0,2272344.0,2081494.0,1998032.0,1886117.0,1796040.0,1719035.0,1664236.0,1624118.0,1617686.0,1695078.0,1826384.0,2072407.0,2127011.0,2178259.0,2111798.0,1988552.0,1867325.0
38,2006,2,8,1814607,1810461,1839652,1890558,1986071,2170131,2354796.0,2381682.0,2200225.0,2153100.0,2054718.0,1942438.0,1859402.0,1795414.0,1757799.0,1768272.0,1893121.0,2002956.0,2153983.0,2154985.0,2184282.0,2116786.0,1972498.0,1842022.0
39,2006,2,9,1796785,1811670,1836076,1874253,1961483,2109862,2290482.0,2323872.0,2179944.0,2171841.0,2062064.0,1978512.0,1905566.0,1829495.0,1783058.0,1772335.0,1852855.0,2044951.0,2208499.0,2277445.0,2271028.0,2265347.0,2140915.0,2016265.0
40,2006,2,10,1961102,1964522,1987180,2022414,2083633,2220193,2398031.0,2399713.0,2282615.0,2177153.0,2078962.0,1979938.0,1904163.0,1826868.0,1765518.0,1731883.0,1779467.0,1913352.0,2061121.0,2072621.0,2054695.0,2007584.0,1929045.0,1816654.0
41,2006,2,11,1720071,1671431,1637799,1632212,1640357,1686339,1777443.0,1896920.0,2012520.0,2071367.0,2077359.0,2060420.0,2041902.0,2034901.0,2019975.0,2023496.0,2080930.0,2156453.0,2214447.0,2185623.0,2126176.0,2030264.0,1928004.0,1830981.0
42,2006,2,12,1746069,1717633,1703508,1706852,1741499,1790172,1864846.0,1937225.0,2078036.0,2116998.0,2076924.0,2012278.0,1959004.0,1921181.0,1883079.0,1897120.0,1951322.0,2074589.0,2238411.0,2259643.0,2221066.0,2135456.0,2021539.0,1930064.0
43,2006,2,13,1910658,1940718,1993023,2056285,2208225,2390104,2591237.0,2633144.0,2491031.0,2323014.0,2186099.0,2113570.0,2035098.0,1996381.0,1944723.0,1939338.0,2004015.0,2149411.0,2263285.0,2306754.0,2285293.0,2189606.0,2033528.0,1878810.0
44,2006,2,14,1797727,1784729,1830933,1897486,1962576,2104037,2320093.0,2417723.0,2267267.0,2113515.0,1973649.0,1887846.0,1817608.0,1760060.0,1703894.0,1679057.0,1714552.0,1833540.0,1957179.0,2011342.0,1988715.0,1943735.0,1830307.0,1688552.0
45,2006,2,15,1622257,1604526,1607989,1645495,1694137,1843731,2098778.0,2157993.0,2014015.0,1864076.0,1728081.0,1609566.0,1510438.0,1471337.0,1443256.0,1443597.0,1502450.0,1604933.0,1721935.0,1796710.0,1832090.0,1759194.0,1679917.0,1566906.0
46,2006,2,16,1521294,1532158,1513373,1543257,1615530,1799312,2000254.0,2071733.0,1945572.0,1763617.0,1627937.0,1518569.0,1458721.0,1429948.0,1410890.0,1423256.0,1474681.0,1554131.0,1635811.0,1692609.0,1716836.0,1661603.0,1540322.0,1380604.0
47,2006,2,17,1280198,1232979,1216877,1205179,1247609,1349065,1539252.0,1621406.0,1601387.0,1581600.0,1544763.0,1489947.0,1474432.0,1469428.0,1494001.0,1518216.0,1573276.0,1705635.0,1791462.0,1811776.0,1803538.0,1768530.0,1727003.0,1636253.0
48,2006,2,18,1570597,1545326,1527584,1560158,1590992,1670571,1781023.0,1892049.0,1988208.0,2022428.0,2036656.0,2052810.0,2025651.0,1961297.0,1932499.0,1944329.0,1963415.0,2094076.0,2181935.0,2192101.0,2224307.0,2245511.0,2264298.0,2230473.0
49,2006,2,19,2210032,2241366,2304511,2339407,2418187,2462062,2545785.0,2619077.0,2581607.0,2584318.0,2456637.0,2345857.0,2265350.0,2177284.0,2117482.0,2080344.0,2128648.0,2290652.0,2374534.0,2396961.0,2411447.0,2321225.0,2233264.0,2030906.0
50,2006,2,20,1878062,1846071,1842086,1869383,1917072,1968982,2150382.0,2245086.0,2221510.0,2138157.0,2127804.0,2020239.0,1904161.0,1806449.0,1730194.0,1705133.0,1741400.0,1801489.0,2036136.0,2098598.0,2087464.0,2007782.0,1936587.0,1817858.0
51,2006,2,21,1745995,1721738,1747567,1781402,1858064,1953814,2231235.0,2283701.0,2091968.0,1926171.0,1861226.0,1760560.0,1679904.0,1611431.0,1560691.0,1537829.0,1573112.0,1640839.0,1889198.0,1978767.0,1963376.0,1921002.0,1896396.0,1787378.0
52,2006,2,22,1740568,1721414,1720219,1727159,1769440,1825953,2077772.0,2130579.0,2056868.0,2020278.0,2059459.0,2016154.0,1972598.0,1926204.0,1886041.0,1872483.0,1938258.0,1971337.0,2092991.0,2087845.0,2014005.0,1891870.0,1820851.0,1672413.0
53,2006,2,23,1589095,1573061,1568538,1577549,1634665,1780353,1957856.0,2010646.0,1918502.0,1818054.0,1795885.0,1727586.0,1660272.0,1616763.0,1573083.0,1554288.0,1588980.0,1685601.0,1867908.0,1950503.0,1926528.0,1949988.0,1835046.0,1701825.0
54,2006,2,24,1631291,1600408,1599499,1635546,1703048,1879829,2153373.0,2191181.0,2038161.0,1923423.0,1849618.0,1770693.0,1710210.0,1658690.0,1612615.0,1580858.0,1615623.0,1735808.0,1944256.0,2013491.0,2032533.0,2018967.0,1956436.0,1882509.0
55,2006,2,25,1827509,1812170,1818562,1836958,1865418,1937969,2025398.0,2130516.0,2152472.0,2080618.0,1970095.0,1821067.0,1687483.0,1584592.0,1510864.0,1485655.0,1487870.0,1574447.0,1715273.0,1734672.0,1720163.0,1691778.0,1653099.0,1606563.0
56,2006,2,26,1572938,1581028,1610297,1640842,1704330,1794993,1911265.0,2059865.0,2152436.0,2160670.0,2085925.0,2011638.0,1952791.0,1902527.0,1860873.0,1844790.0,1894586.0,2029206.0,2247763.0,2312853.0,2322564.0,2241899.0,2110212.0,2025222.0
57,2006,2,27,1982500,1992936,2032085,2092058,2186850,2360675,2511589.0,2452092.0,2291009.0,2169371.0,2100397.0,2098319.0,2020366.0,1963789.0,1927657.0,1916158.0,1985657.0,2042358.0,2198119.0,2211589.0,2158474.0,2042020.0,1950018.0,1815802.0
58,2006,2,28,1732176,1705957,1713328,1723215,1782322,1856063,2110500.0,2161904.0,2063507.0,1982298.0,1875952.0,1842747.0,1748987.0,1682769.0,1613768.0,1584932.0,1640034.0,1754900.0,1906717.0,1989153.0,1967963.0,1902130.0,1844507.0,1728311.0
59,2006,3,1,1668733,1651984,1649638,1661247,1710025,1779897,2011781.0,2046300.0,1954351.0,1845372.0,1829534.0,1754925.0,1669208.0,1610652.0,1550114.0,1516179.0,1549709.0,1666642.0,1822257.0,1896356.0,1875050.0,1799951.0,1747740.0,1606688.0
60,2006,3,2,1544319,1527675,1533539,1559311,1636515,1782272,2015549.0,2053513.0,1925373.0,1836043.0,1744673.0,1666332.0,1593159.0,1563540.0,1528423.0,1492930.0,1526511.0,1613384.0,1805521.0,1871887.0,1833892.0,1773301.0,1647664.0,1528920.0
61,2006,3,3,1474920,1478196,1508787,1550451,1644634,1827402,2109399.0,2115476.0,1994497.0,1904198.0,1831837.0,1750904.0,1698032.0,1654646.0,1616680.0,1601842.0,1663054.0,1798581.0,2026705.0,2095119.0,2099956.0,2058992.0,1978160.0,1873097.0
62,2006,3,4,1808249,1793684,1804470,1836953,1877480,1962370,2040921.0,2102629.0,2094117.0,2047983.0,1994558.0,1879981.0,1769934.0,1674904.0,1610714.0,1573523.0,1590266.0,1674749.0,1863526.0,1928058.0,1917741.0,1875973.0,1803507.0,1711911.0
63,2006,3,5,1656464,1629902,1642309,1674733,1710034,1780986,1865237.0,1962967.0,1982425.0,1919527.0,1804857.0,1688658.0,1618549.0,1548327.0,1477495.0,1442866.0,1463218.0,1563346.0,1771483.0,1868272.0,1864423.0,1785863.0,1668930.0,1555237.0
64,2006,3,6,1485592,1466461,1452362,1482114,1545503,1680458,1866410.0,1931186.0,1865555.0,1883799.0,1849754.0,1827855.0,1792842.0,1769407.0,1752068.0,1759470.0,1824447.0,1933053.0,1979342.0,1972744.0,2023626.0,1956725.0,1798490.0,1681046.0
65,2006,3,7,1626065,1627709,1652890,1687931,1755686,1881683,2023212.0,2035774.0,2006696.0,1915606.0,1800426.0,1704765.0,1669271.0,1609529.0,1568425.0,1547263.0,1578220.0,1692254.0,1840555.0,1961705.0,2026807.0,1972416.0,1865135.0,1761050.0
66,2006,3,8,1731826,1731970,1751998,1796602,1893752,2055384,2198869.0,2207417.0,2112933.0,1979956.0,1830799.0,1719858.0,1638627.0,1598443.0,1552935.0,1555291.0,1610973.0,1721712.0,1902800.0,1875665.0,1893395.0,1796247.0,1632806.0,1486412.0
67,2006,3,9,1417700,1383572,1376185,1387113,1448797,1598682,1842928.0,1884468.0,1755304.0,1675293.0,1603254.0,1525432.0,1451719.0,1425483.0,1402789.0,1393827.0,1424655.0,1491855.0,1665418.0,1740625.0,1681388.0,1588445.0,1429790.0,1282742.0
68,2006,3,10,1195542,1153901,1130987,1122361,1168435,1291785,1522339.0,1565722.0,1492909.0,1457523.0,1441614.0,1405984.0,1372037.0,1355805.0,1339752.0,1328515.0,1350877.0,1376852.0,1482012.0,1542787.0,1481740.0,1409436.0,1306641.0,1177541.0
69,2006,3,11,1085879,1040306,1015628,1033678,1064081,1133416,1243763.0,1385221.0,1448272.0,1453943.0,1410375.0,1361340.0,1320001.0,1287625.0,1258237.0,1252080.0,1271819.0,1317457.0,1421228.0,1461659.0,1401452.0,1323995.0,1220260.0,1107909.0
70,2006,3,12,1026535,976194,945790,946692,963565,996250,1074073.0,1216086.0,1353886.0,1407487.0,1374879.0,1342415.0,1326615.0,1313331.0,1301733.0,1302231.0,1338462.0,1389948.0,1491467.0,1561651.0,1525760.0,1404753.0,1258948.0,1130913.0
71,2006,3,13,1045307,1012704,998377,1011991,1064281,1207671,1443531.0,1521808.0,1441986.0,1408446.0,1404119.0,1413783.0,1412951.0,1416432.0,1410390.0,1408398.0,1445521.0,1479298.0,1628114.0,1709014.0,1643588.0,1510950.0,1349998.0,1186858.0
72,2006,3,14,1090431,1038532,1013475,1007809,1040072,1166149,1392301.0,1463425.0,1413905.0,1389853.0,1386716.0,1380183.0,1368398.0,1364767.0,1347181.0,1347537.0,1384287.0,1462937.0,1570807.0,1691065.0,1719852.0,1639665.0,1525997.0,1399474.0
73,2006,3,15,1333648,1323147,1319872,1341052,1422487,1608359,1804407.0,1826799.0,1761645.0,1689203.0,1642015.0,1585612.0,1529995.0,1491576.0,1450199.0,1433044.0,1467043.0,1551700.0,1679146.0,1788578.0,1858183.0,1763675.0,1639269.0,1543221.0
74,2006,3,16,1500014,1512438,1519302,1546614,1613323,1774770,2024309.0,1968901.0,1783133.0,1710299.0,1624932.0,1547018.0,1489468.0,1454532.0,1400380.0,1403009.0,1438574.0,1523601.0,1615041.0,1707337.0,1767223.0,1693019.0,1561859.0,1439429.0
75,2006,3,17,1365814,1349513,1346924,1361554,1427077,1578771,1752702.0,1798224.0,1781845.0,1730928.0,1690711.0,1625066.0,1569765.0,1514343.0,1486075.0,1457368.0,1473344.0,1532057.0,1702467.0,1785578.0,1788070.0,1761553.0,1695395.0,1611845.0
76,2006,3,18,1549510,1535980,1551416,1573400,1630761,1731417,1843548.0,1931415.0,1939541.0,1904765.0,1829017.0,1736420.0,1653046.0,1581946.0,1527259.0,1510064.0,1521053.0,1595076.0,1763495.0,1854044.0,1841029.0,1813044.0,1749024.0,1679229.0
77,2006,3,19,1626272,1606957,1611616,1633212,1675279,1746500,1850486.0,1914646.0,1923905.0,1876221.0,1764073.0,1662281.0,1599325.0,1523917.0,1462958.0,1413687.0,1423630.0,1495150.0,1671371.0,1810267.0,1809837.0,1741304.0,1629032.0,1539177.0
78,2006,3,20,1502040,1501531,1528989,1580687,1669920,1807723,1970962.0,1988489.0,1904029.0,1795594.0,1720137.0,1659125.0,1603907.0,1569763.0,1548641.0,1556877.0,1622972.0,1735819.0,1822564.0,1907234.0,1934580.0,1834481.0,1690211.0,1566672.0
79,2006,3,21,1508122,1496121,1516239,1557747,1635185,1816067,1997008.0,2031619.0,2011091.0,1971922.0,1964228.0,1971326.0,1962719.0,1962468.0,1955130.0,1968471.0,2041214.0,2092480.0,2075390.0,2127299.0,2170841.0,2081571.0,1934944.0,1792084.0
80,2006,3,22,1735578,1722305,1730311,1769980,1863432,1985684,2112110.0,2098569.0,2083703.0,1987968.0,1918989.0,1834891.0,1758581.0,1711474.0,1654199.0,1631239.0,1666994.0,1766860.0,1877053.0,1940568.0,2005329.0,1913062.0,1780752.0,1650764.0
81,2006,3,23,1602106,1587857,1603194,1619759,1681042,1845233,2083205.0,2068732.0,1871063.0,1759651.0,1683620.0,1612241.0,1541619.0,1498773.0,1454282.0,1459979.0,1525536.0,1619647.0,1800121.0,1922144.0,1925895.0,1845992.0,1710501.0,1587722.0
82,2006,3,24,1524197,1511947,1515087,1541293,1602722,1758016,2008023.0,2037185.0,1884912.0,1783634.0,1702490.0,1616566.0,1548493.0,1504407.0,1476591.0,1482972.0,1533811.0,1620294.0,1739365.0,1806357.0,1784563.0,1734186.0,1647118.0,1548148.0
83,2006,3,25,1477427,1468328,1465618,1489866,1509634,1594743,1696986.0,1801236.0,1858696.0,1833812.0,1754158.0,1672984.0,1621245.0,1575171.0,1539549.0,1531483.0,1564320.0,1618533.0,1725821.0,1805743.0,1789761.0,1745684.0,1689786.0,1605238.0
84,2006,3,26,1553343,1541290,1541385,1574000,1605178,1669287,1754932.0,1841021.0,1862602.0,1831021.0,1737267.0,1650460.0,1598591.0,1554312.0,1507882.0,1489550.0,1512329.0,1583827.0,1732383.0,1856841.0,1850173.0,1762163.0,1631996.0,1531433.0
85,2006,3,27,1480891,1485248,1514780,1561177,1645402,1834640,2000438.0,1959875.0,1837482.0,1712198.0,1630954.0,1546730.0,1501873.0,1457617.0,1412745.0,1391198.0,1416099.0,1468527.0,1568831.0,1723309.0,1783951.0,1711625.0,1588096.0,1483259.0
86,2006,3,28,1439866,1431927,1443032,1464020,1525892,1681991,1824697.0,1852085.0,1790482.0,1681854.0,1595053.0,1532436.0,1477619.0,1439934.0,1416893.0,1438946.0,1500674.0,1606937.0,1666852.0,1734080.0,1743128.0,1642741.0,1492142.0,1381934.0
87,2006,3,29,1311037,1297038,1294669,1319496,1379283,1542900,1707414.0,1722916.0,1659750.0,1560013.0,1496628.0,1443142.0,1406039.0,1385016.0,1370241.0,1376544.0,1414779.0,1467195.0,1589845.0,1728415.0,1719181.0,1642186.0,1532889.0,1411666.0
88,2006,3,30,1365100,1365615,1393217,1434362,1532473,1708704,1880504.0,1823294.0,1694319.0,1557102.0,1471796.0,1431736.0,1397988.0,1392861.0,1365050.0,1359461.0,1378342.0,1408452.0,1524806.0,1665456.0,1636005.0,1533248.0,1383746.0,1238515.0
89,2006,3,31,1165343,1146162,1156324,1182628,1247477,1406486,1635068.0,1642910.0,1494600.0,1419666.0,1382605.0,1380151.0,1361136.0,1354449.0,1352289.0,1334490.0,1356807.0,1380985.0,1467670.0,1547005.0,1499121.0,1420496.0,1305679.0,1174199.0
90,2006,4,1,1082476,1031013,995421,979830,987847,1035016,1112041.0,1243262.0,1351683.0,1392322.0,1382873.0,1354747.0,1329110.0,1322989.0,1304911.0,1304897.0,1324512.0,1348454.0,1395571.0,1478936.0,1431695.0,1347527.0,1245829.0,1123365.0
91,2006,4,2,1038697,993221,983109,980682,978923,1003587,1058611.0,1164842.0,1299539.0,1375912.0,1377784.0,1348331.0,1321966.0,1287809.0,1261485.0,1257677.0,1264410.0,1292018.0,1321118.0,1422587.0,1540258.0,1466339.0,1316520.0,1164100.0
92,2006,4,3,1058119,1018526,1008274,1014371,1058759,1178786,1424502.0,1441668.0,1383653.0,1432799.0,1424497.0,1393693.0,1350847.0,1345751.0,1361156.0,1370767.0,1348077.0,1380947.0,1348808.0,1412863.0,1536615.0,1448731.0,1289425.0,1141146.0
93,2006,4,4,1052859,1018026,1010128,1034541,1095330,1259235,1531675.0,1641154.0,1474884.0,1429240.0,1463042.0,1433506.0,1398703.0,1372780.0,1340969.0,1329368.0,1338532.0,1371278.0,1423595.0,1451858.0,1571728.0,1595522.0,1455104.0,1321645.0
94,2006,4,5,1243013,1220500,1248173,1278768,1334044,1463476,1715390.0,1726057.0,1639370.0,1692724.0,1668294.0,1609617.0,1564149.0,1524861.0,1492346.0,1479823.0,1512001.0,1569753.0,1598037.0,1663679.0,1743041.0,1714079.0,1599134.0,1454034.0
95,2006,4,6,1369809,1339161,1343332,1363671,1435842,1557801,1802580.0,1778979.0,1656044.0,1630552.0,1545107.0,1481563.0,1425166.0,1403634.0,1372318.0,1369020.0,1381892.0,1410311.0,1451103.0,1543468.0,1637623.0,1567167.0,1421735.0,1272510.0
96,2006,4,7,1186412,1146131,1134446,1138363,1186017,1316527,1549964.0,1626260.0,1558763.0,1536914.0,1506696.0,1460165.0,1417024.0,1394645.0,1376001.0,1361556.0,1380357.0,1400810.0,1416004.0,1428407.0,1478013.0,1453982.0,1354428.0,1224923.0
97,2006,4,8,1114687,1045779,1013948,988880,999716,1041388,1096878.0,1195118.0,1329758.0,1421358.0,1463159.0,1457074.0,1432500.0,1411396.0,1415178.0,1431229.0,1460845.0,1495581.0,1538057.0,1577851.0,1641091.0,1604465.0,1533889.0,1448179.0
